Date,Open,High,Low,Close,Adj Close,Volume
2018-07-17,23.469999,23.469999,23.469999,23.469999,23.469999,0
2018-07-18,23.010000,23.010000,23.010000,23.010000,23.010000,100
2018-07-19,23.010000,23.010000,23.010000,23.010000,23.010000,100
2018-07-20,24.100000,24.100000,24.100000,24.100000,24.100000,300
2018-07-23,24.290001,24.716000,24.290001,24.594000,24.594000,1000
2018-07-24,24.813999,24.813999,24.540001,24.540001,24.540001,4100
2018-07-25,24.639999,24.639999,24.639999,24.639999,24.639999,200
2018-07-26,24.500000,24.500000,24.500000,24.500000,24.500000,300
2018-07-27,24.302000,24.302000,24.302000,24.302000,24.302000,300
2018-07-30,24.601999,24.601999,24.600000,24.600000,24.600000,200
2018-07-31,24.600000,24.600000,24.600000,24.600000,24.600000,0
2018-08-01,24.698999,24.917000,24.669001,24.669001,24.669001,500
2018-08-02,24.850000,24.850000,24.850000,24.850000,24.850000,200
2018-08-03,25.261000,25.261000,25.261000,25.261000,25.261000,200
2018-08-06,24.820000,24.820000,24.802000,24.802000,24.802000,300
2018-08-07,24.802000,24.802000,24.802000,24.802000,24.802000,0
2018-08-08,24.802000,24.802000,24.802000,24.802000,24.802000,0
2018-08-09,24.802000,24.802000,24.802000,24.802000,24.802000,0
2018-08-10,24.830000,24.830000,24.830000,24.830000,24.830000,100
2018-08-13,25.370001,25.370001,25.370001,25.370001,25.370001,200
2018-08-14,25.113001,25.200001,25.113001,25.200001,25.200001,300
2018-08-15,25.235001,25.235001,25.235001,25.235001,25.235001,300
2018-08-16,25.235001,25.235001,25.235001,25.235001,25.235001,0
2018-08-17,25.235001,25.235001,25.235001,25.235001,25.235001,0
2018-08-20,25.469999,25.469999,25.469999,25.469999,25.469999,200
2018-08-21,25.580000,25.600000,25.580000,25.580000,25.580000,400
2018-08-22,25.599001,25.599001,25.569000,25.569000,25.569000,200
2018-08-23,25.374001,25.450001,25.374001,25.450001,25.450001,300
2018-08-24,25.434999,25.434999,25.434999,25.434999,25.434999,200
2018-08-27,25.434999,25.434999,25.434999,25.434999,25.434999,0
2018-08-28,25.434999,25.434999,25.434999,25.434999,25.434999,0
2018-08-29,25.434999,25.434999,25.434999,25.434999,25.434999,0
2018-08-30,25.434999,25.434999,25.434999,25.434999,25.434999,0
2018-08-31,25.434999,25.434999,25.434999,25.434999,25.434999,0
2018-09-04,24.559999,24.559999,24.559999,24.559999,24.559999,200
2018-09-05,24.559999,24.559999,24.559999,24.559999,24.559999,0
2018-09-06,24.559999,24.559999,24.559999,24.559999,24.559999,0
2018-09-07,24.559999,24.559999,24.559999,24.559999,24.559999,0
2018-09-10,24.559999,24.559999,24.559999,24.559999,24.559999,0
2018-09-11,23.420000,23.420000,23.420000,23.420000,23.420000,4400
2018-09-12,22.639999,22.830000,22.639999,22.799999,22.799999,1700
2018-09-13,23.059999,23.059999,23.049999,23.049999,23.049999,300
2018-09-14,22.700001,22.700001,22.700001,22.700001,22.700001,100
2018-09-17,22.700001,22.700001,22.700001,22.700001,22.700001,0
2018-09-18,22.700001,22.700001,22.700001,22.700001,22.700001,0
2018-09-19,22.540001,22.540001,22.280001,22.280001,22.280001,200
2018-09-20,22.160000,22.160000,22.040001,22.139999,22.139999,600
2018-09-21,22.735001,22.735001,22.735001,22.735001,22.735001,200
2018-09-24,22.950001,22.950001,22.950001,22.950001,22.950001,100
2018-09-25,22.459999,22.535999,22.459999,22.535999,22.535999,300
2018-09-26,22.629999,22.879999,22.620001,22.879999,22.879999,1000
2018-09-27,22.879999,22.879999,22.879999,22.879999,22.879999,0
2018-09-28,22.940001,22.940001,22.940001,22.940001,22.940001,200
2018-10-01,22.940001,22.940001,22.940001,22.940001,22.940001,0
2018-10-02,22.940001,22.940001,22.940001,22.940001,22.940001,0
2018-10-03,22.940001,22.940001,22.940001,22.940001,22.940001,0
2018-10-04,22.940001,22.940001,22.940001,22.940001,22.940001,0
2018-10-05,21.825001,21.825001,21.825001,21.825001,21.825001,100
2018-10-08,21.825001,21.825001,21.825001,21.825001,21.825001,0
2018-10-09,21.360001,21.360001,21.327000,21.327000,21.327000,700
2018-10-10,21.327000,21.327000,21.327000,21.327000,21.327000,0
2018-10-11,22.410000,22.410000,22.410000,22.410000,22.410000,100
2018-10-12,23.200001,23.200001,22.950001,23.150000,23.150000,1200
2018-10-15,22.650000,22.650000,22.650000,22.650000,22.650000,200
2018-10-16,22.650000,22.650000,22.650000,22.650000,22.650000,0
2018-10-17,22.260000,22.260000,22.260000,22.260000,22.260000,200
2018-10-18,22.260000,22.260000,22.260000,22.260000,22.260000,0
2018-10-19,22.180000,22.209999,22.180000,22.209999,22.209999,300
2018-10-22,22.370001,22.370001,22.370001,22.370001,22.370001,200
2018-10-23,22.370001,22.370001,22.370001,22.370001,22.370001,0
2018-10-24,21.375000,21.375000,21.375000,21.375000,21.375000,200
2018-10-25,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-10-26,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-10-29,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-10-30,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-10-31,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-11-01,21.375000,21.375000,21.375000,21.375000,21.375000,0
2018-11-02,21.375000,21.375000,21.375000,21.375000,21.375000,100
2018-11-05,18.969000,18.969000,18.830000,18.830000,18.830000,400
2018-11-06,18.289000,18.289000,18.010000,18.010000,18.010000,3700
2018-11-07,17.100000,17.360001,16.840000,17.360001,17.360001,3100
2018-11-08,17.150000,17.150000,17.100000,17.100000,17.100000,1000
2018-11-09,16.010000,16.070000,16.010000,16.070000,16.070000,700
2018-11-12,17.010000,17.100000,16.629999,16.629999,16.629999,6600
2018-11-13,16.629999,16.629999,16.629999,16.629999,16.629999,0
2018-11-14,14.730000,14.730000,14.450000,14.661000,14.661000,11800
2018-11-15,16.054001,16.054001,16.020000,16.020000,16.020000,200
2018-11-16,15.890000,15.890000,15.890000,15.890000,15.890000,700
2018-11-19,15.811000,15.903000,15.760000,15.903000,15.903000,600
2018-11-20,15.040000,15.040000,15.040000,15.040000,15.040000,500
2018-11-21,15.350000,15.554000,15.350000,15.554000,15.554000,200
2018-11-23,16.750000,16.750000,16.750000,16.750000,16.750000,100
2018-11-26,17.980000,17.980000,17.980000,17.980000,17.980000,300
2018-11-27,18.150000,18.520000,18.150000,18.520000,18.520000,300
2018-11-28,17.319000,17.319000,17.049999,17.059999,17.059999,800
2018-11-29,16.389999,16.389999,16.389999,16.389999,16.389999,100
2018-11-30,16.402000,16.402000,16.402000,16.402000,16.402000,200
2018-12-03,17.650000,17.650000,17.650000,17.650000,17.650000,100
2018-12-04,18.245001,18.540001,18.072001,18.540001,18.540001,2800
2018-12-06,18.540001,18.540001,18.540001,18.540001,18.540001,100
2018-12-07,18.540001,18.540001,18.540001,18.540001,18.540001,0
2018-12-10,18.540001,18.540001,18.540001,18.540001,18.540001,0
2018-12-11,17.840000,18.049999,17.840000,18.049999,18.049999,100
2018-12-12,17.809999,18.145000,17.809999,18.145000,18.145000,100
2018-12-13,18.340000,18.340000,17.969999,18.209999,18.209999,200
2018-12-14,18.209999,18.209999,18.209999,18.209999,18.209999,0
2018-12-17,18.502001,18.615000,18.500000,18.615000,18.615000,1200
2018-12-18,18.615000,18.615000,18.615000,18.615000,18.615000,0
2018-12-19,18.615000,18.615000,18.615000,18.615000,18.615000,0
2018-12-20,18.615000,18.615000,18.615000,18.615000,18.615000,0
2018-12-21,18.615000,18.615000,18.615000,18.615000,18.615000,0
2018-12-24,17.660000,17.889999,17.660000,17.889999,17.889999,100
2018-12-26,17.889999,17.889999,17.889999,17.889999,17.889999,0
2018-12-27,17.650000,17.885000,17.650000,17.885000,17.885000,100
2018-12-28,17.980000,18.170000,17.980000,18.170000,18.170000,600
2018-12-31,18.170000,18.170000,18.170000,18.170000,18.170000,0
2019-01-02,18.459999,18.490000,18.459999,18.490000,18.490000,100
2019-01-03,18.490000,18.490000,18.490000,18.490000,18.490000,0
2019-01-04,18.090000,18.090000,17.920000,17.920000,17.920000,200
2019-01-07,17.920000,17.920000,17.920000,17.920000,17.920000,0
2019-01-08,17.920000,17.920000,17.920000,17.920000,17.920000,0
2019-01-09,17.920000,17.920000,17.920000,17.920000,17.920000,0
2019-01-10,17.263000,17.263000,17.110001,17.110001,17.110001,100
2019-01-11,17.110001,17.110001,17.110001,17.110001,17.110001,0
2019-01-14,17.135000,17.135000,17.135000,17.135000,17.135000,100
2019-01-15,17.135000,17.135000,17.135000,17.135000,17.135000,0
2019-01-16,16.809999,16.809999,16.665001,16.665001,16.665001,100
2019-01-17,16.665001,16.665001,16.665001,16.665001,16.665001,0
2019-01-18,17.061001,17.270000,17.061001,17.270000,17.270000,300
2019-01-22,15.683000,15.683000,15.605000,15.605000,15.605000,300
2019-01-23,15.605000,15.605000,15.605000,15.605000,15.605000,0
2019-01-24,15.265000,15.265000,15.265000,15.265000,15.265000,100
2019-01-25,15.200000,15.200000,15.095000,15.095000,15.095000,100
2019-01-28,13.170000,13.435000,13.000000,13.435000,13.435000,4600
2019-01-29,13.750000,13.750000,12.555000,12.555000,12.555000,9300
2019-01-30,11.899000,12.250000,11.680000,12.215000,12.215000,3300
2019-01-31,12.250000,12.250000,12.175000,12.175000,12.175000,900
2019-02-01,12.860000,12.860000,12.860000,12.860000,12.860000,100
2019-02-04,12.580000,12.580000,12.520000,12.520000,12.520000,1400
2019-02-05,12.630000,12.630000,12.200000,12.377000,12.377000,2000
2019-02-06,11.890000,11.890000,11.750000,11.750000,11.750000,1500
2019-02-07,11.220000,11.220000,10.760000,10.870000,10.870000,1700
2019-02-08,11.020000,11.020000,11.020000,11.020000,11.020000,200
2019-02-11,11.395000,11.400000,11.180000,11.400000,11.400000,9300
2019-02-12,11.590000,11.670000,11.580000,11.670000,11.670000,1100
2019-02-13,11.740000,11.750000,11.635000,11.635000,11.635000,1400
2019-02-14,11.240000,11.240000,11.085000,11.085000,11.085000,400
2019-02-15,11.010000,11.200000,10.791000,11.190000,11.190000,10500
2019-02-19,10.980000,11.090000,10.980000,10.990000,10.990000,1600
2019-02-20,10.730000,11.100000,10.730000,10.890000,10.890000,96000
2019-02-21,10.650000,10.695000,10.650000,10.695000,10.695000,700
2019-02-22,10.886000,10.935000,10.886000,10.925000,10.925000,1600
2019-02-25,11.015000,11.130000,11.015000,11.090000,11.090000,5800
2019-02-26,11.140000,11.290000,11.140000,11.155000,11.155000,7400
2019-02-27,11.140000,11.170000,11.072000,11.100000,11.100000,6900
2019-02-28,11.070000,11.070000,11.020000,11.040000,11.040000,4800
2019-03-01,10.820000,10.820000,10.710000,10.710000,10.710000,4200
2019-03-04,10.520000,10.645000,10.520000,10.614000,10.614000,1500
2019-03-05,10.250000,10.360000,10.244000,10.250000,10.250000,7700
2019-03-06,10.050000,10.050000,9.869000,9.912000,9.912000,16400
2019-03-07,9.650000,9.650000,9.522000,9.555000,9.555000,7100
2019-03-08,9.620000,9.768000,9.574000,9.574000,9.574000,2000
2019-03-11,9.570000,9.600000,9.570000,9.600000,9.600000,600
2019-03-12,9.850000,10.020000,9.850000,9.992000,9.992000,53500
2019-03-13,10.050000,10.090000,10.050000,10.090000,10.090000,20000
2019-03-14,10.760000,11.020000,10.720000,11.020000,11.020000,3400
2019-03-15,10.980000,11.030000,10.965000,10.965000,10.965000,8700
2019-03-18,10.470000,10.480000,10.280000,10.280000,10.280000,8800
2019-03-19,10.109000,10.120000,9.770000,9.983000,9.983000,35900
2019-03-20,10.883000,10.917000,10.588000,10.632000,10.632000,2100
2019-03-21,10.330000,10.355000,10.330000,10.355000,10.355000,1900
2019-03-22,10.440000,10.443000,10.440000,10.443000,10.443000,10000
2019-03-25,10.410000,10.435000,10.410000,10.435000,10.435000,100
2019-03-26,10.080000,10.080000,9.973000,9.973000,9.973000,2100
2019-03-27,10.100000,10.100000,9.974000,9.974000,9.974000,500
2019-03-28,10.016000,10.045000,10.016000,10.045000,10.045000,400
2019-03-29,9.396000,9.457000,9.320000,9.359000,9.359000,8000
2019-04-01,9.390000,9.390000,9.300000,9.300000,9.300000,300
2019-04-02,9.460000,9.460000,9.435000,9.435000,9.435000,900
2019-04-03,9.330000,9.560000,9.290000,9.560000,9.560000,1000
2019-04-04,9.590000,9.600000,9.430000,9.430000,9.430000,3600
2019-04-05,9.640000,9.650000,9.490000,9.545000,9.545000,4600
2019-04-08,9.650000,9.655000,9.580000,9.655000,9.655000,700
2019-04-09,9.800000,9.840000,9.800000,9.840000,9.840000,100
2019-04-10,9.680000,9.705000,9.670000,9.705000,9.705000,900
2019-04-11,9.210000,9.350000,9.200000,9.255000,9.255000,6300
2019-04-12,9.613000,9.665000,9.610000,9.665000,9.665000,800
2019-04-15,10.000000,10.140000,10.000000,10.131000,10.131000,3700
2019-04-16,10.160000,10.160000,10.000000,10.074000,10.074000,3000
2019-04-17,10.375000,10.435000,10.245000,10.435000,10.435000,4300
2019-04-18,10.688000,10.820000,10.660000,10.725000,10.725000,17800
2019-04-22,10.782000,10.810000,10.756000,10.770000,10.770000,6000
2019-04-23,11.020000,11.150000,10.960000,11.088000,11.088000,6100
2019-04-24,11.104000,11.130000,11.000000,11.000000,11.000000,2300
2019-04-25,11.128000,11.128000,10.980000,11.055000,11.055000,400
2019-04-26,11.413000,11.460000,11.320000,11.406000,11.406000,2500
2019-04-29,11.950000,12.010000,11.844000,12.010000,12.010000,3000
2019-04-30,12.379000,12.400000,12.291000,12.385000,12.385000,3300
2019-05-01,12.341000,12.380000,12.230000,12.251000,12.251000,1600
2019-05-02,12.250000,12.350000,12.220000,12.282000,12.282000,5700
2019-05-03,12.220000,12.251000,12.220000,12.251000,12.251000,3300
2019-05-06,11.310000,11.310000,11.150000,11.215000,11.215000,6200
2019-05-07,11.220000,11.220000,11.000000,11.105000,11.105000,1000
2019-05-08,11.694000,11.790000,11.590000,11.790000,11.790000,4100
2019-05-09,11.829000,11.845000,11.796000,11.845000,11.845000,1400
2019-05-10,12.180000,12.250000,12.150000,12.250000,12.250000,4200
2019-05-13,12.410000,12.410000,12.115000,12.115000,12.115000,3000
2019-05-14,12.152000,12.185000,12.152000,12.185000,12.185000,800
2019-05-15,11.920000,11.920000,11.800000,11.800000,11.800000,1300
2019-05-16,11.874000,11.890000,11.835000,11.835000,11.835000,200
2019-05-17,12.025000,12.025000,11.900000,12.025000,12.025000,4600
2019-05-20,11.980000,11.980000,11.750000,11.835000,11.835000,11100
2019-05-21,12.040000,12.040000,11.951000,11.965000,11.965000,1300
2019-05-22,12.073000,12.073000,12.042000,12.045000,12.045000,600
2019-05-23,12.080000,12.235000,12.080000,12.235000,12.235000,900
2019-05-24,12.291000,12.293000,12.140000,12.205000,12.205000,1500
2019-05-28,12.520000,12.530000,12.365000,12.365000,12.365000,1700
2019-05-29,12.414000,12.520000,12.395000,12.516000,12.516000,2300
2019-05-30,12.251000,12.260000,12.180000,12.180000,12.180000,1000
2019-05-31,12.275000,12.275000,12.210000,12.250000,12.250000,1000
2019-06-03,12.270000,12.445000,12.210000,12.445000,12.445000,1600
2019-06-04,12.650000,12.650000,12.490000,12.490000,12.490000,900
2019-06-05,12.600000,12.600000,12.497000,12.500000,12.500000,700
2019-06-06,12.470000,12.470000,12.425000,12.425000,12.425000,300
2019-06-07,12.350000,12.350000,12.230000,12.295000,12.295000,2400
2019-06-10,12.150000,12.150000,12.010000,12.085000,12.085000,1800
2019-06-11,12.096000,12.096000,11.932000,12.010000,12.010000,600
2019-06-12,11.860000,11.860000,11.860000,11.860000,11.860000,0
2019-06-13,11.910000,12.109000,11.910000,12.085000,12.085000,3800
2019-06-14,12.321000,12.385000,12.321000,12.385000,12.385000,1500
2019-06-17,12.406000,12.406000,12.310000,12.370000,12.370000,600
2019-06-18,12.470000,12.470000,12.380000,12.385000,12.385000,500
2019-06-19,12.508000,12.508000,12.445000,12.445000,12.445000,200
2019-06-20,12.405000,12.405000,12.405000,12.405000,12.405000,0
2019-06-21,12.607000,12.690000,12.599000,12.690000,12.690000,1500
2019-06-24,12.770000,12.960000,12.750000,12.960000,12.960000,1400
2019-06-25,12.840000,13.005000,12.840000,13.005000,13.005000,2100
2019-06-26,13.063000,13.063000,12.995000,12.995000,12.995000,800
2019-06-27,13.006000,13.006000,12.930000,12.930000,12.930000,100
2019-06-28,12.925000,13.150000,12.908000,13.150000,13.150000,1100
2019-07-01,13.350000,13.440000,13.350000,13.420000,13.420000,4900
2019-07-02,14.280000,14.336000,14.220000,14.302000,14.302000,8200
2019-07-03,14.950000,15.100000,14.950000,15.020000,15.020000,5200
2019-07-05,15.040000,15.105000,14.900000,14.900000,14.900000,100800
2019-07-08,14.530000,15.139000,14.340000,15.066000,15.066000,8700
2019-07-09,15.600000,15.840000,15.600000,15.775000,15.775000,9600
2019-07-10,15.450000,15.780000,15.223000,15.780000,15.780000,4700
2019-07-11,16.150000,16.350000,16.139999,16.305000,16.305000,4100
2019-07-12,16.559999,16.605000,16.500000,16.605000,16.605000,11100
2019-07-15,16.990000,17.180000,16.868999,17.125000,17.125000,17600
2019-07-16,17.120001,17.120001,16.507000,16.575001,16.575001,11800
2019-07-17,16.980000,17.010000,16.790001,16.975000,16.975000,3200
2019-07-18,17.120001,17.250000,17.120001,17.195000,17.195000,52200
2019-07-19,17.270000,17.565001,17.270000,17.565001,17.565001,20200
2019-07-22,17.770000,18.000000,17.770000,17.988001,17.988001,6900
2019-07-23,17.370001,17.370001,16.980000,17.065001,17.065001,18100
2019-07-24,16.250000,16.520000,16.139999,16.350000,16.350000,35000
2019-07-25,16.860001,16.917000,16.600000,16.900000,16.900000,11000
2019-07-26,16.757000,16.757000,16.500000,16.594999,16.594999,43300
2019-07-29,16.171000,16.466000,16.128000,16.389999,16.389999,2500
2019-07-30,16.163000,16.285999,16.150000,16.190001,16.190001,2800
2019-07-31,16.260000,16.260000,16.010000,16.120001,16.120001,1200
2019-08-01,15.989000,15.989000,15.935000,15.935000,15.935000,2300
2019-08-02,15.464000,15.575000,15.464000,15.575000,15.575000,1000
2019-08-05,14.840000,14.860000,14.620000,14.680000,14.680000,17900
2019-08-06,15.020000,15.870000,15.020000,15.750000,15.750000,8200
2019-08-07,15.524000,15.580000,15.524000,15.580000,15.580000,600
2019-08-08,15.990000,16.145000,15.980000,16.145000,16.145000,800
2019-08-09,16.936001,17.090000,16.780001,17.080000,17.080000,1400
2019-08-12,17.090000,17.100000,17.070000,17.070999,17.070999,2000
2019-08-13,18.054001,18.054001,17.893999,17.920000,17.920000,30400
2019-08-14,18.320000,18.530001,18.193001,18.399000,18.399000,5500
2019-08-15,18.570000,18.570000,18.110001,18.320999,18.320999,18300
2019-08-16,18.304001,18.330999,18.184999,18.184999,18.184999,3000
2019-08-19,17.604000,17.788000,17.590000,17.750000,17.750000,3800
2019-08-20,17.885000,18.094999,17.885000,18.094999,18.094999,1900
2019-08-21,18.500999,18.955000,18.500999,18.924999,18.924999,6300
2019-08-22,19.629999,19.639999,19.433001,19.459999,19.459999,2900
2019-08-23,19.389000,19.709999,19.327999,19.531000,19.531000,5100
2019-08-26,19.607000,19.629999,19.514999,19.549999,19.549999,4000
2019-08-27,20.240000,20.629999,20.240000,20.440001,20.440001,6400
2019-08-28,20.430000,20.510000,20.410000,20.410000,20.410000,3600
2019-08-29,20.336000,20.568001,20.190001,20.405001,20.405001,3800
2019-08-30,21.290001,21.360001,21.070000,21.135000,21.135000,5700
2019-09-03,22.110001,22.110001,21.403999,21.590000,21.590000,33600
2019-09-04,21.209999,21.410000,20.900000,21.066999,21.066999,11900
2019-09-05,20.850000,20.850000,20.459999,20.590000,20.590000,19400
2019-09-06,20.530001,20.589001,20.110001,20.450001,20.450001,31000
2019-09-09,20.389999,20.389999,20.190001,20.190001,20.190001,2100
2019-09-10,20.459999,20.469999,20.200001,20.337999,20.337999,2200
2019-09-11,20.507000,20.811001,20.448000,20.805000,20.805000,2400
2019-09-12,20.870001,21.229000,20.860001,21.195000,21.195000,16900
2019-09-13,21.250000,21.299999,21.115000,21.115000,21.115000,900
2019-09-16,21.150000,21.299000,20.920000,21.270000,21.270000,10100
2019-09-17,20.940001,20.940001,20.309999,20.410000,20.410000,10400
2019-09-18,19.760000,19.909000,19.650000,19.650000,19.650000,8600
2019-09-19,19.410000,19.514999,19.180000,19.514999,19.514999,3700
2019-09-20,20.100000,20.100000,19.962999,20.010000,20.010000,6300
2019-09-23,20.700001,20.990000,20.500000,20.860001,20.860001,6200
2019-09-24,21.270000,21.270000,20.500000,20.570999,20.570999,4300
2019-09-25,20.170000,20.170000,19.520000,19.520000,19.520000,2400
2019-09-26,19.160000,19.160000,18.667999,18.715000,18.715000,9200
2019-09-27,18.889999,18.924999,18.806000,18.924999,18.924999,3500
2019-09-30,19.610001,19.760000,19.600000,19.709999,19.709999,5400
2019-10-01,19.830000,19.875000,19.830000,19.875000,19.875000,300
2019-10-02,20.139999,20.190001,20.115999,20.115999,20.115999,1300
2019-10-03,19.379000,19.419001,19.365000,19.374001,19.374001,2300
2019-10-04,20.441999,20.441999,20.247000,20.405001,20.405001,1400
2019-10-07,20.552999,20.719999,20.458000,20.639999,20.639999,8200
2019-10-08,21.250000,21.535000,21.240000,21.490000,21.490000,2500
2019-10-09,22.000000,22.186001,21.719999,21.912001,21.912001,9200
2019-10-10,21.788000,21.799999,21.495001,21.495001,21.495001,1100
2019-10-11,21.332001,21.332001,20.700001,21.195000,21.195000,2400
2019-10-14,20.889999,20.930000,20.629999,20.910000,20.910000,3000
2019-10-15,20.561001,20.990000,20.561001,20.885000,20.885000,4700
2019-10-16,20.530001,20.530001,20.075001,20.075001,20.075001,3300
2019-10-17,20.125000,20.200001,20.049999,20.200001,20.200001,1200
2019-10-18,20.610001,20.610001,20.415001,20.480000,20.480000,1800
2019-10-21,20.059999,20.059999,19.410000,19.490000,19.490000,8600
2019-10-22,19.030001,19.059000,19.030001,19.055000,19.055000,300
2019-10-23,18.969999,19.295000,18.969999,19.295000,19.295000,2600
2019-10-24,19.931999,19.950001,19.840000,19.840000,19.840000,300
2019-10-25,19.815001,19.815001,19.815001,19.815001,19.815001,0
2019-10-28,20.000000,20.000000,19.785000,19.785000,19.785000,200
