Date,Open,High,Low,Close,Adj Close,Volume
2014-10-31,20.420000,20.420000,20.379999,20.379999,18.544889,2700
2014-11-03,20.490000,20.490000,20.350000,20.379999,18.544889,2300
2014-11-04,20.200001,20.270000,20.200001,20.260000,18.435698,7900
2014-11-05,20.510000,20.510000,20.000000,20.000000,18.199110,14900
2014-11-06,20.090000,20.139999,20.070000,20.139999,18.326502,2000
2014-11-07,20.150000,20.150000,20.080000,20.120001,18.308304,1500
2014-11-10,20.160000,20.299999,20.160000,20.299999,18.472094,3900
2014-11-11,20.690001,20.690001,20.233999,20.290001,18.462997,2900
2014-11-12,20.260000,20.360001,20.240000,20.360001,18.526691,2300
2014-11-13,20.400000,20.420000,20.299999,20.340000,18.508493,11900
2014-11-14,20.420000,20.440001,20.420000,20.440001,18.599489,1300
2014-11-17,20.590000,20.590000,20.360001,20.410000,18.572191,3400
2014-11-18,20.600000,20.600000,20.600000,20.600000,18.745083,1000
2014-11-19,20.290001,20.290001,20.290001,20.290001,18.462997,1100
2014-11-20,20.120001,20.280001,20.100000,20.280001,18.453896,1300
2014-11-21,20.370001,20.370001,20.358000,20.360001,18.526691,1300
2014-11-24,20.350000,20.490000,20.350000,20.490000,18.644987,2000
2014-11-25,20.520000,20.520000,20.520000,20.520000,18.672285,600
2014-11-26,20.530001,20.559999,20.530001,20.559999,18.708685,900
2014-11-28,20.540001,20.650000,20.530001,20.590000,18.735981,1500
2014-12-01,20.270000,20.270000,20.270000,20.270000,18.444798,600
2014-12-02,20.049999,20.049999,20.049999,20.049999,18.244606,900
2014-12-03,20.090000,20.090000,20.090000,20.090000,18.281006,600
2014-12-04,20.129999,20.180000,20.040001,20.059999,18.253704,1900
2014-12-05,20.190001,20.190001,20.100000,20.110001,18.299204,7400
2014-12-08,20.090000,20.090000,19.680000,19.730000,17.953421,900
2014-12-09,19.580000,19.780001,19.500000,19.780001,17.998919,1400
2014-12-10,20.040001,20.040001,19.730000,19.730000,17.953421,900
2014-12-11,19.850000,19.850000,19.770000,19.770000,17.989819,900
2014-12-12,19.820000,19.820000,19.608000,19.608000,17.842405,800
2014-12-15,19.639999,19.639999,19.280001,19.280001,17.543941,1300
2014-12-16,19.059999,19.240000,18.950001,18.950001,17.243654,1500
2014-12-17,19.059999,19.160000,18.950001,19.160000,17.434746,800
2014-12-18,19.840000,19.900000,19.840000,19.879999,18.089912,1100
2014-12-19,20.190001,20.190001,20.030001,20.160000,18.344702,2100
2014-12-22,20.350000,20.350000,20.247000,20.330000,18.499395,1200
2014-12-23,20.400000,20.400000,20.299999,20.337000,18.505764,1800
2014-12-24,20.650000,20.650000,20.370001,20.370001,18.535793,3200
2014-12-26,20.410000,20.600000,20.410000,20.600000,18.745083,2400
2014-12-29,20.469000,20.469000,20.420000,20.427000,18.587660,1500
2014-12-30,20.580000,20.580000,20.280001,20.299999,18.472094,1000
2014-12-31,20.350000,20.410000,20.160000,20.160000,18.344702,1300
2015-01-02,21.000000,21.000000,19.959999,20.170000,18.353804,5600
2015-01-05,20.370001,20.370001,19.653000,19.684000,17.911564,3200
2015-01-06,19.790001,19.790001,19.360001,19.610001,17.844227,3300
2015-01-07,19.830000,19.830000,19.650000,19.700001,17.926121,3900
2015-01-08,19.940001,20.139999,19.940001,20.139999,18.326502,700
2015-01-09,20.100000,20.100000,19.940001,19.969999,18.171808,1100
2015-01-12,20.730000,20.730000,20.150000,20.150000,18.335604,1500
2015-01-13,20.260000,20.260000,19.982000,19.990000,18.190008,400
2015-01-14,19.930000,19.930000,19.826000,19.930000,18.135412,3200
